club_id,club_name,league_url,league_name
5486,Deportivo Pereira,COL.COPA,Copa Colombia
5481,Envigado,COL.COPA,Copa Colombia
4928,Fortaleza CEIF,COL.COPA,Copa Colombia
2690,Independiente Medellín,COL.COPA,Copa Colombia
5488,Independiente Santa Fe,COL.COPA,Copa Colombia
7445,La Equidad,COL.COPA,Copa Colombia
9769,Leones,COL.COPA,Copa Colombia
7915,Llaneros,COL.COPA,Copa Colombia
5484,Millonarios,COL.COPA,Copa Colombia
2919,Once Caldas,COL.COPA,Copa Colombia
5479,Real Cartagena,COL.COPA,Copa Colombia
9762,Rionegro Águilas,COL.COPA,Copa Colombia
9770,Tigres,COL.COPA,Copa Colombia
18442,Academia Cantolao,PER.1,Peruvian Primera Profesional
5267,Alianza Atlético,PER.1,Peruvian Primera Profesional
2680,Alianza Lima,PER.1,Peruvian Primera Profesional
19432,Alianza Universidad,PER.1,Peruvian Primera Profesional
10116,Ayacucho FC,PER.1,Peruvian Primera Profesional
19433,Carlos A. Mannucci,PER.1,Peruvian Primera Profesional
20652,Carlos Stein,PER.1,Peruvian Primera Profesional
3372,Cienciano del Cusco,PER.1,Peruvian Primera Profesional
11995,Cusco FC,PER.1,Peruvian Primera Profesional
5567,César Vallejo,PER.1,Peruvian Primera Profesional
18985,Deportivo Binacional,PER.1,Peruvian Primera Profesional
7548,Deportivo Municipal,PER.1,Peruvian Primera Profesional
7312,Melgar,PER.1,Peruvian Primera Profesional
3359,San Martin,PER.1,Peruvian Primera Profesional
5570,Sport Boys,PER.1,Peruvian Primera Profesional
10318,Sport Huancayo,PER.1,Peruvian Primera Profesional
2673,Sporting Cristal,PER.1,Peruvian Primera Profesional
10122,UTC,PER.1,Peruvian Primera Profesional
2685,Universitario,PER.1,Peruvian Primera Profesional
2677,12 de Octubre,PAR.1,Paraguayan Primera Division
2671,Cerro Porteño,PAR.1,Paraguayan Primera Division
20292,Guaireña,PAR.1,Paraguayan Primera Division
7385,Guarani,PAR.1,Paraguayan Primera Division
2670,Libertad,PAR.1,Paraguayan Primera Division
5584,Nacional,PAR.1,Paraguayan Primera Division
2675,Olimpia,PAR.1,Paraguayan Primera Division
18136,River Plate (Asunción),PAR.1,Paraguayan Primera Division
7465,Sol de América,PAR.1,Paraguayan Primera Division
5583,Sportivo Luqueño,PAR.1,Paraguayan Primera Division
20859,9 de Octubre,ECU.1,Ecuadoran Primera A
6017,Aucas,ECU.1,Ecuadoran Primera A
2686,Barcelona SC,ECU.1,Ecuadoran Primera A
1011,Delfín,ECU.1,Ecuadoran Primera A
4812,Deportivo Cuenca,ECU.1,Ecuadoran Primera A
2668,Emelec,ECU.1,Ecuadoran Primera A
11124,Guayaquil City FC,ECU.1,Ecuadoran Primera A
17086,Independiente del Valle,ECU.1,Ecuadoran Primera A
4816,Liga de Quito,ECU.1,Ecuadoran Primera A
18439,Macará,ECU.1,Ecuadoran Primera A
10307,Manta F.C.,ECU.1,Ecuadoran Primera A
17176,Mushuc Runa,ECU.1,Ecuadoran Primera A
4819,Olmedo,ECU.1,Ecuadoran Primera A
20695,Orense,ECU.1,Ecuadoran Primera A
9292,Técnico Universitario,ECU.1,Ecuadoran Primera A
9283,Universidad Católica (Quito),ECU.1,Ecuadoran Primera A
20859,9 de Octubre,ECU.SUPERCOPA,Ecuadoran Supercopa
2686,Barcelona SC,ECU.SUPERCOPA,Ecuadoran Supercopa
1011,Delfín,ECU.SUPERCOPA,Ecuadoran Supercopa
2668,Emelec,ECU.SUPERCOPA,Ecuadoran Supercopa
17086,Independiente del Valle,ECU.SUPERCOPA,Ecuadoran Supercopa
4816,Liga de Quito,ECU.SUPERCOPA,Ecuadoran Supercopa
18995,Academia Puerto Cabello,VEN.1,Venezuelan Primera Profesional
6036,Aragua,VEN.1,Venezuelan Primera Profesional
10522,Atlético Venezuela,VEN.1,Venezuelan Primera Profesional
6037,Carabobo,VEN.1,Venezuelan Primera Profesional
4811,Caracas FC,VEN.1,Venezuelan Primera Profesional
17090,Deportivo La Guaira,VEN.1,Venezuelan Primera Profesional
17092,Deportivo Lara,VEN.1,Venezuelan Primera Profesional
4818,Deportivo Táchira,VEN.1,Venezuelan Primera Profesional
6038,Estudiantes de Mérida,VEN.1,Venezuelan Primera Profesional
20680,Gran Valencia Maracay,VEN.1,Venezuelan Primera Profesional
20887,Hermanos Colmenarez,VEN.1,Venezuelan Primera Profesional
19429,LALA FC,VEN.1,Venezuelan Primera Profesional
13481,Metropolitanos FC,VEN.1,Venezuelan Primera Profesional
17093,Mineros de Guayana,VEN.1,Venezuelan Primera Profesional
6041,Monagas SC,VEN.1,Venezuelan Primera Profesional
6762,Portuguesa,VEN.1,Venezuelan Primera Profesional
5268,Trujillanos,VEN.1,Venezuelan Primera Profesional
10094,Universidad Central,VEN.1,Venezuelan Primera Profesional
10096,Yaracuyanos,VEN.1,Venezuelan Primera Profesional
6763,Zamora,VEN.1,Venezuelan Primera Profesional
9789,Zulia,VEN.1,Venezuelan Primera Profesional
15360,Chicago Red Stars,USA.NWSL.CUP,United States NWSL Challenge Cup
17346,Houston Dash,USA.NWSL.CUP,United States NWSL Challenge Cup
20907,Kansas City Current,USA.NWSL.CUP,United States NWSL Challenge Cup
15364,NJ/NY Gotham FC,USA.NWSL.CUP,United States NWSL Challenge Cup
15366,North Carolina Courage,USA.NWSL.CUP,United States NWSL Challenge Cup
15363,OL Reign,USA.NWSL.CUP,United States NWSL Challenge Cup
18206,Orlando Pride,USA.NWSL.CUP,United States NWSL Challenge Cup
15362,Portland Thorns FC,USA.NWSL.CUP,United States NWSL Challenge Cup
20905,Racing Louisville FC,USA.NWSL.CUP,United States NWSL Challenge Cup
15365,Washington Spirit,USA.NWSL.CUP,United States NWSL Challenge Cup
19425,Always Ready,BOL.1,Bolivian Liga Profesional
20654,Atlético Palmaflor,BOL.1,Bolivian Liga Profesional
6046,Aurora,BOL.1,Bolivian Liga Profesional
6047,Blooming,BOL.1,Bolivian Liga Profesional
2681,Bolívar,BOL.1,Bolivian Liga Profesional
9497,Guabirá,BOL.1,Bolivian Liga Profesional
20889,Independiente Petrolero,BOL.1,Bolivian Liga Profesional
6054,Jorge Wilstermann,BOL.1,Bolivian Liga Profesional
10311,Nacional Potosí,BOL.1,Bolivian Liga Profesional
2682,Oriente Petrolero,BOL.1,Bolivian Liga Profesional
6051,Real Potosí,BOL.1,Bolivian Liga Profesional
20655,Real Santa Cruz,BOL.1,Bolivian Liga Profesional
20890,Real Tomayapo,BOL.1,Bolivian Liga Profesional
18984,Royal Pari,BOL.1,Bolivian Liga Profesional
6052,San José,BOL.1,Bolivian Liga Profesional
2687,The Strongest,BOL.1,Bolivian Liga Profesional
218,Cruz Azul,MEX.SUPERCOPA,Mexican Supercopa MX
229,Necaxa,MEX.SUPERCOPA,Mexican Supercopa MX
5634,Binghamton,USA.NCAA.M.1,NCAA Men's Soccer
5592,Boston College,USA.NCAA.M.1,NCAA Men's Soccer
5624,Boston University,USA.NCAA.M.1,NCAA Men's Soccer
5628,Charlotte,USA.NCAA.M.1,NCAA Men's Soccer
5629,Clemson,USA.NCAA.M.1,NCAA Men's Soccer
5615,Creighton,USA.NCAA.M.1,NCAA Men's Soccer
5593,Duke,USA.NCAA.M.1,NCAA Men's Soccer
5602,Holy Cross,USA.NCAA.M.1,NCAA Men's Soccer
5585,Indiana,USA.NCAA.M.1,NCAA Men's Soccer
5630,Longwood,USA.NCAA.M.1,NCAA Men's Soccer
5617,Maryland,USA.NCAA.M.1,NCAA Men's Soccer
5610,North Carolina,USA.NCAA.M.1,NCAA Men's Soccer
5599,Northwestern,USA.NCAA.M.1,NCAA Men's Soccer
5604,Notre Dame,USA.NCAA.M.1,NCAA Men's Soccer
5598,Penn State,USA.NCAA.M.1,NCAA Men's Soccer
5614,Portland,USA.NCAA.M.1,NCAA Men's Soccer
5633,Quinnipiac,USA.NCAA.M.1,NCAA Men's Soccer
5603,SMU,USA.NCAA.M.1,NCAA Men's Soccer
5620,Saint Louis,USA.NCAA.M.1,NCAA Men's Soccer
5601,St. John's,USA.NCAA.M.1,NCAA Men's Soccer
5618,UC Santa Barbara,USA.NCAA.M.1,NCAA Men's Soccer
5589,UCLA,USA.NCAA.M.1,NCAA Men's Soccer
5627,UNC Greensboro,USA.NCAA.M.1,NCAA Men's Soccer
5612,Virginia,USA.NCAA.M.1,NCAA Men's Soccer
5613,Wake Forest,USA.NCAA.M.1,NCAA Men's Soccer
2057,Alajuelense,CONCACAF.CHAMPIONS,CONCACAF Champions League
227,América,CONCACAF.CHAMPIONS,CONCACAF Champions League
20751,Arcahaie,CONCACAF.CHAMPIONS,CONCACAF Champions League
18418,Atlanta United FC,CONCACAF.CHAMPIONS,CONCACAF Champions League
19351,Atlético Pantoja,CONCACAF.CHAMPIONS,CONCACAF Champions League
183,Columbus Crew,CONCACAF.CHAMPIONS,CONCACAF Champions League
218,Cruz Azul,CONCACAF.CHAMPIONS,CONCACAF Champions League
228,León,CONCACAF.CHAMPIONS,CONCACAF Champions League
7249,Marathon,CONCACAF.CHAMPIONS,CONCACAF Champions League
220,Monterrey,CONCACAF.CHAMPIONS,CONCACAF Champions League
884,Olimpia,CONCACAF.CHAMPIONS,CONCACAF Champions League
10739,Philadelphia Union,CONCACAF.CHAMPIONS,CONCACAF Champions League
9723,Portland Timbers,CONCACAF.CHAMPIONS,CONCACAF Champions League
9945,Real Estelí,CONCACAF.CHAMPIONS,CONCACAF Champions League
858,Saprissa,CONCACAF.CHAMPIONS,CONCACAF Champions League
7318,Toronto FC,CONCACAF.CHAMPIONS,CONCACAF Champions League
218,Cruz Azul,MEX.Campeon,Mexican Campeon de Campeones
228,León,MEX.Campeon,Mexican Campeon de Campeones
228,León,CONCACAF.LEAGUES.CUP,Leagues Cup
17606,New York City FC,CONCACAF.LEAGUES.CUP,Leagues Cup
12011,Orlando City SC,CONCACAF.LEAGUES.CUP,Leagues Cup
233,Pumas UNAM,CONCACAF.LEAGUES.CUP,Leagues Cup
225,Santos,CONCACAF.LEAGUES.CUP,Leagues Cup
9726,Seattle Sounders FC,CONCACAF.LEAGUES.CUP,Leagues Cup
186,Sporting Kansas City,CONCACAF.LEAGUES.CUP,Leagues Cup
232,Tigres UANL,CONCACAF.LEAGUES.CUP,Leagues Cup
183,Columbus Crew,CAMPEONES.CUP,Campeones Cup
218,Cruz Azul,CAMPEONES.CUP,Campeones Cup
17590,Abilene Christian,USA.NCAA.W.1,NCAA Women's Soccer
20316,Boston College,USA.NCAA.W.1,NCAA Women's Soccer
20317,Duke,USA.NCAA.W.1,NCAA Women's Soccer
20315,Fairleigh Dickinson,USA.NCAA.W.1,NCAA Women's Soccer
20311,Gonzaga,USA.NCAA.W.1,NCAA Women's Soccer
20309,Indiana,USA.NCAA.W.1,NCAA Women's Soccer
18357,Kansas State,USA.NCAA.W.1,NCAA Women's Soccer
20321,New Mexico,USA.NCAA.W.1,NCAA Women's Soccer
19286,North Alabama,USA.NCAA.W.1,NCAA Women's Soccer
20334,North Carolina,USA.NCAA.W.1,NCAA Women's Soccer
20323,Northwestern,USA.NCAA.W.1,NCAA Women's Soccer
20328,Notre Dame,USA.NCAA.W.1,NCAA Women's Soccer
20331,Ohio State,USA.NCAA.W.1,NCAA Women's Soccer
20322,Penn State,USA.NCAA.W.1,NCAA Women's Soccer
20338,Portland,USA.NCAA.W.1,NCAA Women's Soccer
20312,Santa Clara,USA.NCAA.W.1,NCAA Women's Soccer
20325,St. John's,USA.NCAA.W.1,NCAA Women's Soccer
17579,Texas A&M-CC,USA.NCAA.W.1,NCAA Women's Soccer
20313,UCLA,USA.NCAA.W.1,NCAA Women's Soccer
18834,UT Rio Grande Valley,USA.NCAA.W.1,NCAA Women's Soccer
20333,VCU,USA.NCAA.W.1,NCAA Women's Soccer
20336,Virginia,USA.NCAA.W.1,NCAA Women's Soccer
20337,Wake Forest,USA.NCAA.W.1,NCAA Women's Soccer
20324,Western Kentucky,USA.NCAA.W.1,NCAA Women's Soccer
20310,Wisconsin,USA.NCAA.W.1,NCAA Women's Soccer
2873,Canada U23,CONCACAF.U23,CONCACAF U23 Tournament
9632,Cuba U23,CONCACAF.U23,CONCACAF U23 Tournament
2650,El Salvador,CONCACAF.U23,CONCACAF U23 Tournament
2875,Honduras U23,CONCACAF.U23,CONCACAF U23 Tournament
2888,Mexico U23,CONCACAF.U23,CONCACAF U23 Tournament
2874,Panama U23,CONCACAF.U23,CONCACAF U23 Tournament
11790,Trinidad y Tobago,CONCACAF.U23,CONCACAF U23 Tournament
2829,United States U23,CONCACAF.U23,CONCACAF U23 Tournament
7242,CD Motagua,CONCACAF.LEAGUE,CONCACAF League
7257,Comunicaciones,CONCACAF.LEAGUE,CONCACAF League
20026,Forge FC,CONCACAF.LEAGUE,CONCACAF League
17516,Guastatoya,CONCACAF.LEAGUE,CONCACAF League
13830,C.D.Real Sociedad,HON.1,Honduran Primera Division
7242,CD Motagua,HON.1,Honduran Primera Division
17528,Honduras Progreso,HON.1,Honduran Primera Division
7249,Marathon,HON.1,Honduran Primera Division
884,Olimpia,HON.1,Honduran Primera Division
7243,Platense,HON.1,Honduran Primera Division
7245,Real Espana,HON.1,Honduran Primera Division
18809,UPNFM,HON.1,Honduran Primera Division
7885,Victoria,HON.1,Honduran Primera Division
7247,Vida,HON.1,Honduran Primera Division
20982,AD Guanacasteca,CRC.1,Costa Rican Primera Division
2057,Alajuelense,CRC.1,Costa Rican Primera Division
7239,Cartagines,CRC.1,Costa Rican Primera Division
18763,Grecia,CRC.1,Costa Rican Primera Division
18762,Guadalupe,CRC.1,Costa Rican Primera Division
862,Herediano,CRC.1,Costa Rican Primera Division
20037,Jicaral,CRC.1,Costa Rican Primera Division
7234,Perez Zeledon,CRC.1,Costa Rican Primera Division
859,San Carlos,CRC.1,Costa Rican Primera Division
913,Santos,CRC.1,Costa Rican Primera Division
858,Saprissa,CRC.1,Costa Rican Primera Division
20705,Sporting San José,CRC.1,Costa Rican Primera Division
20727,Achuapa,GUA.1,Guatemalan Liga Nacional
7253,Antigua,GUA.1,Guatemalan Liga Nacional
7254,Coban Imperial,GUA.1,Guatemalan Liga Nacional
7257,Comunicaciones,GUA.1,Guatemalan Liga Nacional
17516,Guastatoya,GUA.1,Guatemalan Liga Nacional
15886,Iztapa,GUA.1,Guatemalan Liga Nacional
7870,Malacateco,GUA.1,Guatemalan Liga Nacional
7258,Municipal,GUA.1,Guatemalan Liga Nacional
20979,Nueva Concepcíon,GUA.1,Guatemalan Liga Nacional
20035,Santa Lucía Cotzumalguapa,GUA.1,Guatemalan Liga Nacional
20978,Sololá,GUA.1,Guatemalan Liga Nacional
7259,Xelaju,GUA.1,Guatemalan Liga Nacional
20286,Adelaide United ,AUS.W.1,Australian A-League Women
20281,Brisbane Roar,AUS.W.1,Australian A-League Women
20288,Canberra United ,AUS.W.1,Australian A-League Women
20280,Melbourne City,AUS.W.1,Australian A-League Women
20284,Melbourne Victory ,AUS.W.1,Australian A-League Women
20287,Newcastle Jets ,AUS.W.1,Australian A-League Women
20282,Perth Glory,AUS.W.1,Australian A-League Women
20285,Sydney FC ,AUS.W.1,Australian A-League Women
21133,Wellington Phoenix,AUS.W.1,Australian A-League Women
20283,Western Sydney ,AUS.W.1,Australian A-League Women
7226,Aguila,SLV.1,Salvadoran Primera Division
7225,Alianza FC,SLV.1,Salvadoran Primera Division
10509,Atletico Marte,SLV.1,Salvadoran Primera Division
7229,CD FAS,SLV.1,Salvadoran Primera Division
17932,CD Sonsonate,SLV.1,Salvadoran Primera Division
17933,Chalatenango,SLV.1,Salvadoran Primera Division
19270,Jocoro FC,SLV.1,Salvadoran Primera Division
7232,Luis Angel Firpo,SLV.1,Salvadoran Primera Division
7224,Metapan,SLV.1,Salvadoran Primera Division
7231,Municipal Limeño,SLV.1,Salvadoran Primera Division
20074,Once Deportivo,SLV.1,Salvadoran Primera Division
21092,Platense Zacatecoluca,SLV.1,Salvadoran Primera Division
13301,Santa Tecla,SLV.1,Salvadoran Primera Division
5518,Cambodia,AFF.CHAMPIONSHIP,AFF Cup
4895,Indonesia,AFF.CHAMPIONSHIP,AFF Cup
7348,Laos,AFF.CHAMPIONSHIP,AFF Cup
2405,Malaysia,AFF.CHAMPIONSHIP,AFF Cup
6770,Myanmar,AFF.CHAMPIONSHIP,AFF Cup
7347,Philippines,AFF.CHAMPIONSHIP,AFF Cup
4384,Singapore,AFF.CHAMPIONSHIP,AFF Cup
4396,Thailand,AFF.CHAMPIONSHIP,AFF Cup
7349,Vietnam,AFF.CHAMPIONSHIP,AFF Cup
20774,ATK Mohun Bagan,AFC.CUP,AFC Cup
21010,Ahal,AFC.CUP,AFC Cup
21007,Al Ahed,AFC.CUP,AFC Cup
21006,Al Muharraq,AFC.CUP,AFC Cup
21009,Al Salt,AFC.CUP,AFC Cup
11233,Al Wahda,AFC.CUP,AFC Cup
21016,Athletic 220,AFC.CUP,AFC Cup
17733,Bali United,AFC.CUP,AFC Cup
21012,Bashundara Kings,AFC.CUP,AFC Cup
18851,Bengaluru FC,AFC.CUP,AFC Cup
21013,Boeung Ket,AFC.CUP,AFC Cup
18460,Eastern SC,AFC.CUP,AFC Cup
7938,Geylang International,AFC.CUP,AFC Cup
21011,Hanoi,AFC.CUP,AFC Cup
8835,Kedah,AFC.CUP,AFC Cup
21008,Kuwait SC,AFC.CUP,AFC Cup
21017,Lee Man,AFC.CUP,AFC Cup
8040,Lion City Sailors,AFC.CUP,AFC Cup
21014,Maziya,AFC.CUP,AFC Cup
8217,Nasaf Quarshi,AFC.CUP,AFC Cup
7139,Persipura,AFC.CUP,AFC Cup
21015,Saigon,AFC.CUP,AFC Cup
21018,Tainan City,AFC.CUP,AFC Cup
8830,Terengganu,AFC.CUP,AFC Cup
5783,Bangladesh,AFC.SAFF.CHAMPIONSHIP,SAFF Championship
4385,India,AFC.SAFF.CHAMPIONSHIP,SAFF Championship
4390,Maldives,AFC.SAFF.CHAMPIONSHIP,SAFF Championship
5785,Nepal,AFC.SAFF.CHAMPIONSHIP,SAFF Championship
5782,Sri Lanka,AFC.SAFF.CHAMPIONSHIP,SAFF Championship
18203,Hangzhou Greentown,CHN.1.PROMOTION.RELEGATION,Chinese Super League Promotion/Relegation Playoffs
19788,Wuhan,CHN.1.PROMOTION.RELEGATION,Chinese Super League Promotion/Relegation Playoffs
7107,Avispa Fukuoka,JPN.1,Japanese J League
7109,Cerezo Osaka,JPN.1,Japanese J League
9249,Consadole Sapporo,JPN.1,Japanese J League
3384,FC Tokyo,JPN.1,Japanese J League
7102,Gamba Osaka,JPN.1,Japanese J League
7115,Kashima Antlers,JPN.1,Japanese J League
7476,Kashiwa Reysol,JPN.1,Japanese J League
7112,Kawasaki Frontale,JPN.1,Japanese J League
7108,Nagoya Grampus,JPN.1,Japanese J League
7105,Oita Trinita,JPN.1,Japanese J League
6911,Sagan Tosu,JPN.1,Japanese J League
7114,Sanfrecce Hiroshima,JPN.1,Japanese J League
7104,Shimizu S-Pulse,JPN.1,Japanese J League
6902,Shonan Bellmare,JPN.1,Japanese J League
6903,Tokushima Vortis,JPN.1,Japanese J League
3385,Urawa Red Diamonds,JPN.1,Japanese J League
6918,Vegalta Sendai,JPN.1,Japanese J League
7477,Vissel Kobe,JPN.1,Japanese J League
7116,Yokohama F. Marinos,JPN.1,Japanese J League
7145,Yokohama FC,JPN.1,Japanese J League
7137,Arema Indonesia,IDN.1,Indonesian Liga 1
17733,Bali United,IDN.1,Indonesian Liga 1
17725,Barito Putera,IDN.1,Indonesian Liga 1
18734,Bhayangkara Surabaya,IDN.1,Indonesian Liga 1
18732,Madura United,IDN.1,Indonesian Liga 1
8027,PSIS Semarang,IDN.1,Indonesian Liga 1
8112,PSM Makassar,IDN.1,Indonesian Liga 1
8292,PSS Sleman,IDN.1,Indonesian Liga 1
8016,Persebaya Surabaya,IDN.1,Indonesian Liga 1
8031,Persela,IDN.1,Indonesian Liga 1
8293,Persib,IDN.1,Indonesian Liga 1
8030,Persija,IDN.1,Indonesian Liga 1
7524,Persik Kediri,IDN.1,Indonesian Liga 1
7139,Persipura,IDN.1,Indonesian Liga 1
8026,Persiraja Banda Aceh,IDN.1,Indonesian Liga 1
8033,Persita Tangerang,IDN.1,Indonesian Liga 1
17732,Pusamania Borneo,IDN.1,Indonesian Liga 1
18733,TIRA-Persikabo,IDN.1,Indonesian Liga 1
20774,ATK Mohun Bagan,IND.1,Indian Super League
18851,Bengaluru FC,IND.1,Indian Super League
18000,Chennaiyin FC,IND.1,Indian Super League
18003,FC Goa,IND.1,Indian Super League
20174,Hyderabad,IND.1,Indian Super League
18850,Jamshedpur FC,IND.1,Indian Super League
17997,Kerala Blasters FC,IND.1,Indian Super League
18002,Mumbai City FC,IND.1,Indian Super League
18004,NorthEast United FC,IND.1,Indian Super League
17998,Odisha FC,IND.1,Indian Super League
8897,SC East Bengal,IND.1,Indian Super League
18895,Aizawl FC,IND.2,Indian I-League
18897,Chennai City,IND.2,Indian I-League
8896,Churchill Brothers,IND.2,Indian I-League
18896,Gokulam Kerala FC,IND.2,Indian I-League
18899,Indian Arrows,IND.2,Indian I-League
18894,Minerva Punjab,IND.2,Indian I-League
20842,Mohammedan SC,IND.2,Indian I-League
18893,NEROCA FC,IND.2,Indian I-League
19341,Real Kashmir,IND.2,Indian I-League
20841,Sudeva ,IND.2,Indian I-League
20211,TRAU FC,IND.2,Indian I-League
17689,Johor Darul Ta'zim,MYS.1,Malaysian Super League
8835,Kedah,MYS.1,Malaysian Super League
18983,Kuala Lumpur,MYS.1,Malaysian Super League
18436,Melaka,MYS.1,Malaysian Super League
17740,Pahang,MYS.1,Malaysian Super League
18162,Penang,MYS.1,Malaysian Super League
8831,Perak,MYS.1,Malaysian Super League
19428,Petaling Jaya City FC,MYS.1,Malaysian Super League
20298,Sabah,MYS.1,Malaysian Super League
17739,Selangor,MYS.1,Malaysian Super League
8830,Terengganu,MYS.1,Malaysian Super League
20299,UiTM,MYS.1,Malaysian Super League
8011,Albirex Niigata,SGP.1,Singaporean Premier League
7939,Balestier Khalsa,SGP.1,Singaporean Premier League
7938,Geylang International,SGP.1,Singaporean Premier League
17736,Hougang United,SGP.1,Singaporean Premier League
8040,Lion City Sailors,SGP.1,Singaporean Premier League
7998,Tampines Rovers,SGP.1,Singaporean Premier League
20682,Tanjong Pagar United,SGP.1,Singaporean Premier League
8039,Young Lions,SGP.1,Singaporean Premier League
8519,BG Pathum United,THA.1,Thai League 1
7522,Bangkok United,THA.1,Thai League 1
7138,Buriram United,THA.1,Thai League 1
21098,Chiangmai United,THA.1,Thai League 1
17755,Chiangrai United,THA.1,Thai League 1
8524,Chonburi,THA.1,Thai League 1
21096,Khon Kaen United,THA.1,Thai League 1
15106,Muangthong United,THA.1,Thai League 1
17759,Nakhonratchasima,THA.1,Thai League 1
21097,Nong Bua Pitchaya,THA.1,Thai League 1
18994,PT Prachuap,THA.1,Thai League 1
8514,Police Tero,THA.1,Thai League 1
17757,Port,THA.1,Thai League 1
17760,Ratchaburi Mitrphol,THA.1,Thai League 1
18171,Samut Prakan City,THA.1,Thai League 1
8516,Suphanburi,THA.1,Thai League 1
5783,Bangladesh,BANGABANDHU.CUP,Bangabandhu Cup
5779,Burundi,BANGABANDHU.CUP,Bangabandhu Cup
5534,Mauritius,BANGABANDHU.CUP,Bangabandhu Cup
6167,Palestine,BANGABANDHU.CUP,Bangabandhu Cup
6726,Seychelles,BANGABANDHU.CUP,Bangabandhu Cup
5782,Sri Lanka,BANGABANDHU.CUP,Bangabandhu Cup
4245,Botswana,CAF.COSAFA,COSAFA Cup
6686,Eswatini,CAF.COSAFA,COSAFA Cup
6640,Lesotho,CAF.COSAFA,COSAFA Cup
4325,Malawi,CAF.COSAFA,COSAFA Cup
8939,Mozambique,CAF.COSAFA,COSAFA Cup
6725,Namibia,CAF.COSAFA,COSAFA Cup
654,Senegal,CAF.COSAFA,COSAFA Cup
467,South Africa,CAF.COSAFA,COSAFA Cup
4277,Zambia,CAF.COSAFA,COSAFA Cup
4214,Zimbabwe,CAF.COSAFA,COSAFA Cup
18829,AS Vita Club,CAF.CHAMPIONS,CAF Champions League
10207,Al Ahly,CAF.CHAMPIONS,CAF Champions League
18832,Al Hilal Omdurman,CAF.CHAMPIONS,CAF Champions League
18831,Al-Merrikh,CAF.CHAMPIONS,CAF Champions League
20853,CR Belouizdad,CAF.CHAMPIONS,CAF Champions League
8377,Esperance Sportive de Tunis,CAF.CHAMPIONS,CAF Champions League
18822,Horoya,CAF.CHAMPIONS,CAF Champions League
7081,Kaizer Chiefs,CAF.CHAMPIONS,CAF Champions League
7501,MC Alger,CAF.CHAMPIONS,CAF Champions League
7084,Mamelodi Sundowns,CAF.CHAMPIONS,CAF Champions League
19436,Petro de Luanda,CAF.CHAMPIONS,CAF Champions League
19414,Simba SC,CAF.CHAMPIONS,CAF Champions League
10674,TP Mazembe,CAF.CHAMPIONS,CAF Champions League
20854,Teungueth,CAF.CHAMPIONS,CAF Champions League
8625,Wydad Casablanca,CAF.CHAMPIONS,CAF Champions League
8392,Zamalek,CAF.CHAMPIONS,CAF Champions League
11913,Chippa United,RSA.1.PROMOTION.RELEGATION,South African Premiership Promotion/Relegation Playoffs
18825,Richards Bay,RSA.1.PROMOTION.RELEGATION,South African Premiership Promotion/Relegation Playoffs
18616,Royal AM,RSA.1.PROMOTION.RELEGATION,South African Premiership Promotion/Relegation Playoffs
20881,Al Ahli Benghazi,CAF.CONFED,CAF Confederations Cup
8380,Club Sportif Sfaxien,CAF.CONFED,CAF Confederations Cup
7986,Coton Sport Garoua,CAF.CONFED,CAF Confederations Cup
8525,ES Setif,CAF.CONFED,CAF Confederations Cup
2227,Enyimba,CAF.CONFED,CAF Confederations Cup
2346,Etoile Sahel,CAF.CONFED,CAF Confederations Cup
7314,JS Kabylie,CAF.CONFED,CAF Confederations Cup
20880,Jaraaf,CAF.CONFED,CAF Confederations Cup
18670,NAPSA Stars,CAF.CONFED,CAF Confederations Cup
20888,Namungo,CAF.CONFED,CAF Confederations Cup
18669,Nkana,CAF.CONFED,CAF Confederations Cup
7085,Orlando Pirates,CAF.CONFED,CAF Confederations Cup
20220,Pyramids FC,CAF.CONFED,CAF Confederations Cup
19221,RSB Berkane,CAF.CONFED,CAF Confederations Cup
8618,Raja Casablanca,CAF.CONFED,CAF Confederations Cup
19438,Salitas,CAF.CONFED,CAF Confederations Cup
7079,Amazulu,RSA.1,South African Premiership
18359,Baroka FC,RSA.1,South African Premiership
7100,Cape Town City,RSA.1,South African Premiership
11913,Chippa United,RSA.1,South African Premiership
7077,Golden Arrows,RSA.1,South African Premiership
7081,Kaizer Chiefs,RSA.1,South African Premiership
7084,Mamelodi Sundowns,RSA.1,South African Premiership
7082,Maritzburg United,RSA.1,South African Premiership
13317,Marumo Gallants,RSA.1,South African Premiership
7073,Moroka Swallows,RSA.1,South African Premiership
7085,Orlando Pirates,RSA.1,South African Premiership
18616,Royal AM,RSA.1,South African Premiership
20814,Sekhukhune United,RSA.1,South African Premiership
18615,Stellenbosch,RSA.1,South African Premiership
7080,SuperSport United,RSA.1,South African Premiership
19298,TS Galaxy,RSA.1,South African Premiership
7072,Black Leopards,RSA.2,South African First Division
18612,Cape Town All Stars,RSA.2,South African First Division
7075,Cape Town Spurs FC,RSA.2,South African First Division
7097,Free State Stars,RSA.2,South African First Division
20657,Hungry Lions,RSA.2,South African First Division
20069,JDR Stars,RSA.2,South African First Division
7078,Jomo Cosmos,RSA.2,South African First Division
21094,Platinum City Rovers,RSA.2,South African First Division
7099,Polokwane City,RSA.2,South African First Division
20816,Pretoria Callies,RSA.2,South African First Division
7096,Pretoria Univ,RSA.2,South African First Division
18825,Richards Bay,RSA.2,South African First Division
